Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB
20,0,0,18,56.52,456
48,0,4,17,88.21,489
33,0,1,9,56.89,421
50,1,3,9,78.39,326
41,1,3,6,42.16,351
39,0,3,23,88.63,80
69,0,2,1,97.35,59
22,1,2,16,75.38,473
18,0,3,6,76.26,380
38,1,1,4,80.97,416
23,0,0,10,98.8,119
23,0,4,20,96.44,269
21,0,2,21,84.64,225
36,1,4,8,98.56,84
29,0,1,2,43.69,132
67,0,1,21,36.51,476
28,1,3,3,42.94,109
61,0,4,8,64.39,222
47,1,3,20,81.01,143
31,1,2,10,99.49,170
68,0,0,18,84.37,111
20,0,2,12,83.6,442
68,1,1,7,33.06,70
40,1,3,13,48.59,51
57,1,4,13,57.03,306
52,1,1,11,30.88,247
65,0,1,19,37.92,439
33,0,0,11,43.19,302
37,1,4,9,52.15,407
59,1,3,4,51.93,413
21,0,0,11,58.52,205
35,0,3,14,60.75,377
66,1,1,15,82.3,116
41,1,3,5,70.8,250
31,0,3,11,33.07,172
29,0,1,13,86.29,85
39,1,1,7,69.92,263
43,0,4,1,97.29,322
59,0,2,3,86.04,475
19,0,4,7,96.04,232
70,0,3,17,59.53,70
30,1,0,16,31.73,356
31,0,4,19,65.76,234
36,0,3,15,66.99,349
33,0,3,19,43.75,337
67,1,0,18,48.29,271
60,0,1,20,78.35,456
70,1,1,5,88.85,231
20,1,2,3,92.99,452
59,1,2,18,69.92,134
65,0,0,23,89.46,215
20,1,1,17,68.21,323
51,0,0,2,70.99,213
18,0,1,4,84.74,154
66,1,1,20,32.05,403
61,0,1,7,50.44,483
30,0,4,16,30.31,62
42,0,0,5,32.36,417
56,1,2,9,95.28,426
53,0,3,12,38.94,171
70,1,0,21,70.9,424
44,0,4,6,45.83,138
25,1,3,22,46.28,418
27,1,1,1,75.71,442
18,1,0,4,58.57,102
32,0,3,1,73.71,497
50,1,4,17,50.02,247
28,1,1,2,89.9,322
57,0,1,9,89.28,223
24,0,3,13,30.25,365
60,1,1,18,95.45,386
21,1,0,1,51.46,52
45,0,0,8,93.93,305
69,0,0,16,95.54,366
46,1,3,20,56.9,444
22,1,4,15,33.47,294
61,0,3,18,31.73,334
61,1,2,9,51.67,451
70,1,2,11,39.77,183
54,0,3,17,50.94,253
66,1,0,19,73.99,477
57,1,1,23,41.95,240
66,0,4,1,63.54,129
53,1,1,8,47.32,238
33,0,1,16,33.53,363
20,1,1,21,33.61,367
48,1,4,19,81.95,251
26,0,3,11,56.5,345
38,1,2,5,87.51,140
56,1,0,24,71.46,419
58,1,1,21,91.87,322
47,1,4,2,32.3,234
57,1,1,6,87.1,408
18,0,0,14,96.88,79
51,0,3,22,36.52,300
53,0,1,16,55.29,348
31,0,1,4,87.07,253
62,0,3,17,34.52,417
68,1,0,3,74.52,145
70,1,2,14,60.7,141
27,0,4,22,34.21,218
62,0,4,7,35.93,458
52,1,4,1,34.46,210
34,0,3,1,42.67,292
47,0,1,1,42.83,259
27,1,4,11,97.99,317
69,0,0,21,52.21,301
22,1,3,17,71.32,333
30,0,0,23,63.75,102
26,1,1,6,89.76,206
50,1,4,24,81.74,443
31,0,1,23,38.03,265
58,1,2,8,37.8,256
41,1,0,3,95.06,371
47,0,4,8,34.2,397
30,0,1,14,56.5,151
27,1,1,18,50.84,159
58,0,3,8,88.5,381
54,0,1,22,48.28,147
58,1,1,15,46.71,422
22,0,0,20,95.71,498
70,0,2,12,86.1,155
36,1,3,9,39.16,192
24,0,2,9,33.3,429
36,0,3,7,43.82,413
22,1,1,11,85.79,150
30,1,1,17,43.41,168
36,1,4,22,93.29,127
34,0,3,11,43.55,116
46,0,4,13,95.87,347
33,0,2,2,52.71,232
23,1,0,21,71.38,180
52,1,1,11,79.27,86
49,0,2,15,67.2,363
45,0,4,10,43.37,306
32,1,0,4,88.26,143
65,1,4,11,59.14,99
67,0,2,20,76.1,67
46,1,3,5,35.78,474
63,0,1,1,84.93,340
35,1,4,14,78.28,279
57,0,4,11,67.14,262
33,0,1,6,51.8,398
27,0,4,1,82.84,96
53,0,2,24,74.57,475
52,0,4,18,72.34,280
38,1,2,22,59.0,115
49,0,4,21,30.94,101
33,1,0,4,43.64,352
32,1,0,14,75.5,263
61,0,1,17,41.71,448
66,1,4,9,68.21,491
63,0,2,4,99.03,334
25,1,2,2,85.3,139
48,0,2,5,72.62,395
20,0,4,7,46.01,279
20,1,3,21,79.57,222
57,1,1,6,75.7,271
21,1,0,16,96.03,267
68,0,1,22,61.29,306
45,1,3,12,53.3,461
54,1,3,20,83.82,133
64,1,1,3,67.73,262
29,0,1,10,37.66,370
69,1,3,14,63.81,384
51,1,4,1,50.14,308
23,0,3,8,36.58,304
57,0,0,7,49.69,490
29,1,1,8,34.8,127
39,1,3,7,99.34,431
53,0,0,5,30.7,438
58,1,4,2,65.49,369
66,0,2,4,39.57,236
39,1,0,5,36.6,469
64,0,2,1,44.03,377
56,0,4,3,96.89,106
57,0,0,2,50.39,89
45,0,2,5,36.33,485
19,0,1,5,44.58,434
50,0,3,7,72.64,287
25,1,4,11,57.35,388
53,0,4,7,34.53,342
66,1,4,23,94.03,206
26,1,2,11,69.25,385
59,1,4,5,40.02,91
28,1,2,3,80.29,248
39,0,1,21,77.57,160
41,0,2,2,34.52,336
31,0,1,11,93.14,206
28,1,2,11,68.52,426
45,0,1,3,76.47,367
27,1,0,15,86.91,176
66,0,2,10,81.17,99
59,1,1,4,90.89,499
61,1,4,13,85.27,204
40,1,2,16,80.65,166
33,1,0,11,63.11,154
45,1,2,7,30.88,108
33,0,2,12,40.02,400
63,0,3,18,63.32,380
43,1,3,5,44.89,301
51,1,0,24,51.85,226
65,1,3,18,50.6,122
22,1,3,12,68.29,180
40,0,1,11,92.61,123
33,0,2,21,64.09,428
65,0,4,9,60.63,92
28,0,2,17,97.05,206
21,0,2,9,74.69,461
49,1,0,15,99.89,169
48,0,4,9,57.24,435
54,1,3,18,65.89,201
51,0,2,2,52.63,150
42,0,3,18,46.11,397
50,1,4,22,94.06,473
42,0,4,13,80.32,288
28,1,2,16,67.55,179
24,1,1,9,93.69,136
37,1,2,2,64.34,354
38,1,4,10,53.88,259
28,0,0,23,59.93,274
62,1,2,24,83.91,205
61,0,2,23,41.75,322
66,1,1,10,79.48,402
25,0,3,19,67.5,89
64,0,2,13,57.17,465
36,0,1,19,35.29,332
37,1,3,4,96.16,135
69,1,3,23,47.23,164
67,1,1,12,78.74,403
57,1,1,2,38.67,76
44,1,3,18,93.4,357
28,1,3,3,84.7,171
52,1,2,1,68.31,274
58,1,4,23,73.37,406
23,1,4,6,83.96,247
25,1,2,14,50.09,385
59,1,0,19,84.96,464
69,0,3,4,38.65,429
22,1,2,24,36.03,368
26,0,4,19,45.57,224
19,0,0,22,84.22,276
59,1,4,7,56.84,274
41,1,2,2,69.77,427
59,0,2,22,40.11,347
23,0,1,22,58.26,377
39,1,3,16,81.68,98
50,1,2,18,55.35,397
70,0,1,8,72.64,119
41,0,4,10,64.32,334
67,0,4,3,41.09,139
49,0,0,21,64.05,368
30,0,4,9,64.66,135
29,0,3,9,81.52,367
54,1,0,13,86.41,421
34,1,0,13,75.79,79
53,1,4,16,31.23,288
47,0,4,4,94.06,76
37,1,0,18,70.72,236
63,1,4,22,89.71,473
43,0,4,9,88.03,334
48,1,2,13,44.45,60
60,0,3,23,38.36,491
68,1,2,4,95.1,184
57,1,3,4,74.56,149
30,1,1,22,41.08,100
39,1,3,6,30.99,257
67,1,0,1,32.07,314
37,0,4,3,49.9,402
27,1,1,21,46.93,484
69,0,1,1,51.65,136
61,1,1,15,70.74,430
18,1,2,7,42.87,226
58,1,1,23,88.1,97
61,0,2,8,53.04,499
33,1,3,11,66.09,176
61,1,1,9,57.97,379
25,0,2,22,30.24,111
21,0,2,20,95.99,183
60,1,0,8,33.99,372
46,0,2,13,60.87,262
70,0,0,9,31.84,295
47,0,2,18,80.78,343
18,1,3,16,94.42,135
36,0,3,8,45.38,59
56,1,1,24,72.47,419
69,0,4,20,48.92,365
34,0,4,11,49.3,306
41,0,4,4,66.23,105
54,0,0,2,74.77,414
26,1,2,11,44.24,91
65,1,0,12,94.95,326
25,0,0,3,96.31,417
26,0,4,22,40.46,57
46,0,3,1,54.49,453
69,0,3,14,92.84,354
47,1,4,16,38.76,333
57,1,0,2,84.95,185
59,0,0,18,53.93,135
62,0,2,3,67.68,483
60,0,3,13,64.24,52
31,1,2,6,48.04,430
45,1,3,22,30.79,121
43,0,0,5,50.61,50
67,1,1,23,53.86,196
27,1,4,13,60.39,100
41,1,3,8,59.34,490
54,1,1,4,79.8,344
53,0,3,20,84.64,109
27,1,2,15,97.33,279
27,0,4,23,35.12,396
30,1,4,2,62.14,85
41,1,3,12,39.99,151
38,1,0,16,64.67,477
62,0,2,10,79.67,397
58,0,4,21,88.18,168
61,0,4,19,57.22,433
35,1,2,14,61.83,181
41,0,2,13,91.79,229
25,0,1,21,96.41,151
51,0,0,10,47.34,387
22,0,2,21,91.74,415
67,1,1,8,61.47,461
40,1,1,20,66.39,350
69,1,0,2,63.91,168
61,1,1,10,52.12,267
49,0,3,9,65.16,200
50,0,2,11,33.65,125
63,1,0,18,41.24,140
33,0,2,1,60.93,416
29,0,3,17,74.38,471
54,1,4,9,36.23,185
54,0,1,15,89.58,375
55,1,1,11,82.93,235
47,0,2,3,81.49,115
51,1,2,20,92.27,296
26,0,0,6,96.38,372
21,1,0,23,91.9,317
38,1,0,2,57.86,259
28,1,1,23,73.44,95
35,1,0,4,95.47,228
58,1,0,11,46.8,337
29,1,0,5,85.52,449
45,0,1,4,70.39,344
50,1,0,2,76.86,398
66,1,4,1,59.45,479
69,0,3,17,45.69,142
40,1,1,4,33.71,336
49,0,0,7,89.32,294
43,1,0,16,32.11,236
48,1,0,23,68.92,451
19,1,2,14,68.44,495
64,1,3,21,97.74,209
48,1,3,1,45.86,253
26,0,4,4,83.91,425
67,1,4,7,50.98,188
48,1,1,21,94.49,252
69,0,4,4,99.78,90
62,1,1,10,98.94,304
26,1,1,17,81.85,147
55,0,3,6,48.14,240
49,1,0,13,41.73,223
31,0,2,12,81.54,440
45,0,2,20,74.96,419
30,0,1,17,36.04,332
64,0,2,1,45.35,321
26,1,1,1,90.01,309
30,1,2,18,75.37,183
58,1,4,9,51.26,205
68,0,3,12,63.53,358
40,1,0,21,64.49,224
23,0,4,17,89.92,488
53,1,4,16,59.79,366
39,0,3,17,99.91,324
60,0,3,19,65.72,253
50,1,1,2,31.3,105
49,1,3,17,72.36,185
56,0,1,14,91.32,404
25,0,0,4,78.24,238
36,0,2,9,62.71,484
64,0,3,1,61.02,60
68,0,1,13,70.56,53
42,1,4,7,64.66,440
32,0,4,6,80.84,358
29,1,4,24,33.61,214
59,1,1,10,82.28,276
68,1,0,4,41.41,131
32,0,3,4,76.86,212
25,1,3,14,57.1,281
54,0,1,9,73.62,266
47,1,4,23,95.65,101
49,1,3,2,41.85,141
19,1,4,13,75.67,361
68,0,0,13,63.59,336
56,0,1,4,34.93,81
58,0,1,24,81.34,72
37,1,0,3,92.21,229
58,0,4,7,41.56,115
56,0,3,24,85.27,173
46,1,2,16,35.0,154
39,1,1,15,96.89,345
47,1,0,15,89.31,51
26,0,3,8,73.4,341
35,0,4,18,81.83,272
61,1,1,7,76.03,57
56,1,2,16,85.38,265
28,0,3,5,40.72,467
23,1,4,4,57.99,426
58,1,4,1,46.38,86
61,0,0,5,40.09,80
35,1,0,11,62.49,185
21,0,1,3,43.02,360
57,1,3,11,92.61,59
59,1,2,18,61.6,156
45,0,0,12,61.87,202
21,0,2,18,32.76,202
21,1,4,20,73.69,162
22,1,3,18,31.66,477
21,1,3,17,82.17,362
48,0,3,13,39.8,446
31,0,1,15,75.04,418
70,0,3,8,53.42,225
25,0,0,5,78.62,413
69,1,2,2,80.73,356
68,0,0,14,31.09,396
25,0,0,24,57.23,378
26,0,1,3,82.46,305
32,1,1,15,56.19,267
36,1,2,7,56.85,323
29,1,3,15,80.57,377
51,1,1,1,31.43,86
65,0,2,7,48.22,178
45,0,0,12,50.03,500
62,1,0,11,41.3,261
62,1,2,20,54.87,208
36,1,4,12,37.09,282
55,0,1,15,38.07,394
18,1,0,13,93.32,81
62,0,2,24,56.17,247
20,1,0,7,97.75,343
69,1,3,22,54.44,126
67,0,3,19,74.81,89
21,0,0,14,55.88,92
52,0,3,18,57.36,268
63,1,3,24,36.93,372
29,1,1,18,79.45,206
19,1,3,24,55.15,414
50,0,1,16,34.13,473
46,0,2,18,63.94,352
23,0,3,5,59.75,438
69,0,1,2,32.7,139
63,0,0,6,64.78,463
28,0,2,15,95.28,314
52,1,1,22,71.78,105
39,1,3,24,32.31,136
39,1,1,20,44.12,198
42,1,2,21,38.56,467
41,0,4,17,71.41,65
51,0,1,21,95.8,466
33,0,3,4,97.68,163
65,0,4,9,55.95,343
46,1,2,20,35.96,331
41,1,4,15,85.88,110
21,0,2,15,52.32,480
28,1,1,17,40.85,134
63,0,0,2,94.77,292
60,1,1,7,81.5,290
55,0,1,14,97.18,474
23,0,3,9,34.09,461
18,1,4,8,80.56,304
56,0,3,7,75.12,91
48,0,1,7,60.12,171
28,1,4,6,35.57,332
62,1,4,24,44.93,235
70,1,1,4,32.02,58
33,0,0,6,42.93,142
66,1,1,12,70.62,66
63,1,3,16,83.39,312
63,1,4,2,99.12,263
43,0,1,5,80.75,170
18,0,0,8,89.22,492
34,1,1,18,53.58,415
39,1,4,16,88.15,160
49,1,1,22,94.24,216
25,1,0,9,91.67,462
58,1,3,3,31.49,279
41,0,2,6,76.36,222
66,0,2,16,67.27,204
22,0,1,1,79.55,494
50,0,2,7,95.63,498
20,0,1,2,57.92,120
41,0,0,1,81.56,63
27,0,0,20,50.73,107
53,1,4,4,70.99,298
54,0,4,13,73.82,102
19,0,0,11,48.58,71
40,1,2,7,39.78,125
46,0,0,11,41.92,239
67,1,3,24,30.94,236
53,1,0,19,91.01,190
58,0,0,11,63.95,459
32,0,3,16,64.21,330
36,0,0,22,86.61,432
69,1,1,3,90.9,278
34,0,1,9,55.85,291
67,0,1,15,96.15,461
37,0,4,20,52.73,173
45,0,0,23,79.7,220
20,0,4,2,34.82,469
27,1,3,23,78.76,459
48,1,0,7,83.39,130
45,0,4,22,79.46,202
24,0,4,16,63.65,230
44,1,1,20,46.58,477
44,1,3,10,76.5,342
66,1,2,18,81.16,129
32,0,3,22,73.64,117
29,0,0,19,31.78,179
45,1,2,6,59.14,295
67,1,4,22,92.57,184
45,1,1,20,90.7,354
30,0,0,19,74.42,403
35,1,0,4,46.19,437
31,1,4,2,72.48,195
66,1,1,19,67.56,456
46,0,4,23,40.05,439
25,0,1,8,32.89,82
51,1,3,16,46.53,443
51,1,4,7,69.33,441
37,0,3,22,38.41,134
31,0,2,15,34.24,271
38,1,4,10,83.2,166
33,1,0,4,85.52,173
32,1,3,2,53.01,84
56,0,1,6,62.49,404
66,0,4,5,45.14,314
31,1,2,6,58.25,500
53,0,0,24,58.81,197
54,1,1,5,56.48,97
58,1,3,2,30.54,430
58,0,1,7,37.14,380
36,1,1,15,55.84,169
38,0,2,13,58.69,374
18,1,4,7,92.65,109
39,1,4,6,48.38,304
45,0,4,3,30.76,54
33,0,1,12,38.06,72
48,0,1,14,60.0,175
18,1,2,10,42.87,108
46,0,1,21,50.22,101
51,0,0,24,80.83,340
64,1,0,12,98.63,422
61,1,0,15,33.44,307
42,0,2,10,92.19,250
44,1,4,6,45.8,392
69,0,2,2,49.03,185
55,1,3,17,68.5,349
61,0,3,23,76.56,131
48,1,4,16,40.46,225
38,1,2,8,98.58,194
24,1,4,16,89.54,314
19,1,4,21,93.47,208
70,0,3,19,50.9,355
22,0,2,9,37.91,486
23,1,0,9,31.4,361
46,0,0,19,41.68,99
18,0,3,3,53.04,171
58,0,1,4,98.49,486
68,0,1,19,90.08,95
20,1,3,5,61.48,442
57,1,4,13,77.38,54
31,1,1,20,60.3,105
42,0,1,14,39.33,69
40,1,4,14,49.43,161
55,0,4,9,48.08,150
20,1,3,17,69.64,326
46,0,1,20,90.36,162
70,0,3,20,49.25,428
19,1,2,9,60.35,243
47,1,1,13,89.64,161
54,0,2,21,55.75,365
43,1,3,24,65.8,69
66,0,1,5,30.06,82
53,1,1,9,66.09,415
30,0,0,18,93.42,144
48,0,3,13,63.41,488
69,0,0,12,95.71,459
32,0,3,8,48.69,369
27,0,4,4,73.53,330
23,0,3,11,81.66,333
58,1,4,15,81.79,186
44,1,0,22,54.11,421
31,1,4,2,76.22,87
55,1,3,22,53.9,174
43,1,3,5,63.62,151
37,0,4,17,33.19,188
58,0,2,23,50.0,478
42,1,2,12,84.38,334
22,0,4,10,35.1,241
29,0,4,23,38.9,468
23,1,3,18,60.05,343
63,1,2,17,85.06,260
34,0,3,1,60.34,197
60,1,3,18,97.11,202
55,0,2,16,95.97,176
25,1,2,21,91.39,116
29,0,2,15,38.17,168
45,0,0,17,41.77,100
55,1,4,13,92.96,356
49,0,2,20,82.58,438
63,0,0,10,99.69,157
61,0,4,1,84.25,112
62,1,4,23,39.56,395
33,0,0,17,51.79,86
43,1,2,16,49.25,228
44,0,2,9,78.75,468
67,1,4,6,82.8,405
33,0,4,5,49.88,183
46,1,4,11,51.86,289
55,1,3,6,56.42,134
21,1,3,15,34.82,314
33,1,3,12,68.11,481
33,1,3,4,49.73,323
40,1,1,16,70.34,452
32,0,4,9,60.26,116
26,1,4,14,68.78,354
44,1,4,21,30.36,305
45,0,3,17,36.07,149
52,1,3,7,67.9,247
19,0,4,24,97.59,429
22,1,3,8,75.86,491
26,1,3,1,54.23,476
68,0,3,5,55.44,123
34,1,0,11,88.95,53
54,0,2,4,50.14,306
65,0,4,15,97.49,279
67,0,3,22,71.91,128
64,1,4,11,31.28,137
69,1,3,3,61.01,107
42,0,4,23,67.59,61
67,0,2,17,98.84,356
26,1,0,23,47.84,421
45,0,1,4,80.1,304
29,0,4,7,41.96,232
22,1,1,18,51.72,218
54,1,4,23,76.98,343
43,1,2,5,75.3,279
37,1,3,6,51.4,444
43,1,0,7,72.18,434
35,0,2,11,73.5,191
62,0,2,15,51.43,320
70,0,4,17,64.75,489
43,1,3,9,81.83,112
45,0,4,6,64.28,169
31,0,2,21,81.07,453
26,0,2,18,48.08,407
41,1,3,18,95.11,301
53,1,0,21,73.84,199
40,0,3,23,37.1,304
45,0,4,17,46.76,111
63,1,1,5,52.51,216
63,1,0,6,37.17,219
29,1,2,3,90.95,471
61,1,4,24,92.66,109
41,0,3,16,64.05,446
21,0,0,8,60.36,463
62,1,2,14,47.28,402
20,1,0,11,35.29,150
26,0,3,3,59.42,81
36,0,3,3,80.94,494
19,0,4,6,86.95,347
23,0,3,3,74.9,341
70,0,4,5,78.93,213
19,0,4,7,40.2,227
29,1,0,9,32.24,349
28,1,3,9,91.68,257
68,0,0,6,48.77,146
33,0,1,9,74.48,94
23,0,4,3,56.13,418
60,1,3,19,83.44,66
35,1,3,18,46.11,69
58,0,1,12,66.5,237
62,0,4,17,92.07,187
67,0,0,3,40.49,207
42,1,1,16,67.89,335
62,1,1,22,67.82,410
56,1,4,16,96.57,440
38,0,1,1,95.08,465
23,0,3,11,86.59,345
61,0,0,8,63.13,312
67,1,0,22,34.02,478
25,1,2,3,62.17,326
36,1,3,5,74.98,132
66,0,2,12,54.97,353
59,0,1,4,58.97,428
70,1,3,10,80.92,229
53,0,4,23,53.72,383
40,0,1,19,64.25,257
22,0,0,10,37.83,296
36,0,2,9,84.55,384
31,0,1,14,77.21,52
35,1,1,7,94.39,383
18,0,0,14,34.2,181
67,1,0,8,63.05,68
63,1,4,7,99.27,455
36,0,4,11,44.27,248
43,0,0,11,52.71,425
67,0,2,1,46.38,244
28,0,1,5,87.47,81
39,1,2,14,51.62,303
26,0,4,15,30.08,147
28,0,1,15,84.88,344
68,0,0,13,43.27,355
55,0,0,3,40.74,274
59,1,3,13,31.82,463
38,1,2,7,41.4,149
70,1,0,17,46.56,416
53,1,3,1,86.41,177
69,0,0,6,47.38,65
54,1,0,20,43.3,493
45,1,3,24,63.51,171
61,1,4,11,49.4,228
69,0,0,9,30.24,250
60,1,3,2,98.9,397
53,1,2,23,89.66,260
41,0,3,5,35.91,429
69,0,0,16,97.88,438
27,0,2,15,51.74,230
67,1,0,5,48.23,233
50,1,3,14,60.37,268
47,1,3,24,78.61,258
60,0,4,22,52.68,459
36,1,0,10,42.21,488
47,0,2,13,47.18,245
48,0,3,9,44.22,359
62,0,0,1,52.9,453
57,0,1,21,55.07,105
62,0,2,17,87.41,437
56,0,3,5,89.12,420
38,1,2,15,57.21,74
62,0,4,9,94.0,483
43,0,0,5,86.06,494
58,0,2,5,61.65,421
28,1,1,20,32.22,349
63,0,3,20,47.94,437
67,1,2,12,78.23,209
59,0,1,24,54.9,382
32,1,2,1,47.45,355
70,1,0,5,31.94,53
39,1,3,7,64.91,209
47,0,0,17,75.46,161
64,0,0,11,35.75,271
41,1,3,1,60.31,88
66,0,0,9,45.31,376
45,0,2,19,56.18,92
25,0,0,7,68.57,136
34,1,2,14,38.55,58
41,0,3,11,76.67,268
32,1,0,15,59.47,431
61,0,1,13,44.09,200
43,1,4,11,93.11,497
44,1,4,19,57.43,72
22,0,0,22,31.05,423
19,0,1,8,44.15,171
68,1,0,14,95.66,188
28,1,3,21,52.03,230
54,1,1,7,42.61,146
23,1,1,8,92.19,155
65,0,1,4,88.84,476
64,1,2,12,86.51,266
28,0,4,9,38.8,236
60,0,1,14,38.28,182
58,1,1,4,71.44,494
36,0,4,21,64.91,321
27,1,4,15,51.43,136
23,1,0,3,64.13,474
26,0,2,21,74.62,66
31,1,4,22,47.8,354
39,1,2,11,88.7,475
62,1,1,4,49.8,108
34,1,1,10,90.63,237
33,0,3,12,92.15,245
67,0,3,5,63.63,331
18,1,4,24,33.22,76
43,0,3,2,95.47,498
50,1,4,24,57.5,108
46,0,4,6,57.19,148
35,0,4,2,82.91,240
33,0,1,14,33.92,162
46,0,1,17,69.91,474
34,0,4,5,95.03,284
21,1,3,16,37.75,148
19,1,4,16,41.17,458
54,1,1,8,34.12,213
31,0,0,5,85.82,442
61,0,4,15,74.47,357
54,0,1,6,85.95,278
50,1,3,16,41.12,442
63,0,1,20,42.65,207
18,1,1,19,41.29,312
36,0,2,4,83.01,429
36,1,3,17,93.63,423
49,1,1,5,51.92,389
63,0,2,10,51.0,264
58,1,1,4,55.31,399
27,1,2,11,42.15,412
66,0,3,21,55.27,416
53,1,0,16,72.84,150
64,0,2,16,69.05,283
35,0,4,15,80.26,59
55,0,0,12,56.34,184
63,0,4,6,46.72,258
66,1,3,3,41.43,408
19,1,3,22,77.0,379
39,1,4,22,42.43,366
27,1,2,2,75.77,103
54,1,4,8,86.38,216
34,1,4,15,56.25,207
51,0,3,2,47.92,116
46,1,2,2,31.08,420
24,0,4,22,98.82,334
49,1,3,2,79.93,144
42,1,1,17,62.78,61
57,0,2,11,63.09,197
32,1,1,4,47.0,434
64,1,0,7,32.37,128
48,0,1,13,38.91,232
38,0,4,23,95.46,479
50,0,1,14,74.37,100
24,0,1,3,85.73,331
53,1,4,11,72.53,173
23,0,4,21,62.25,124
51,0,2,15,68.48,373
23,0,3,18,70.99,103
34,0,1,7,65.38,379
34,0,4,2,72.86,382
41,0,2,3,95.95,179
50,0,4,6,50.54,277
28,1,2,17,88.4,192
38,0,4,8,85.12,205
20,0,3,3,45.97,111
57,1,4,4,83.91,327
64,1,3,20,57.33,476
57,0,3,10,80.25,435
39,0,1,18,89.32,186
28,0,3,14,34.57,128
65,1,1,20,82.61,221
70,0,2,6,35.57,308
39,1,0,11,98.17,343
64,1,2,12,59.16,224
22,0,3,20,70.58,120
22,1,0,9,89.84,100
38,0,4,2,75.3,316
67,1,3,19,67.74,456
54,0,2,9,86.94,462
21,1,0,12,90.99,339
55,1,1,2,91.39,259
25,0,4,12,40.82,88
57,1,1,12,87.16,411
64,1,0,12,72.0,174
35,0,2,9,69.82,160
20,0,2,18,41.77,318
32,0,3,18,38.29,210
44,0,4,14,37.22,447
58,1,0,11,90.07,92
22,0,2,12,89.95,195
57,0,3,3,84.46,129
47,0,3,5,41.05,141
68,1,2,10,80.46,381
33,1,0,21,98.27,107
55,1,2,3,64.4,361
24,1,3,6,37.02,460
22,1,1,4,34.55,276
34,1,1,6,95.31,279
21,1,3,8,36.09,438
27,1,3,20,34.32,298
46,0,4,16,34.36,276
50,1,2,24,40.14,409
69,1,0,21,87.67,322
53,1,1,17,48.2,474
53,0,3,23,67.39,240
37,1,3,13,48.87,427
68,0,0,11,47.5,452
54,1,4,2,30.13,213
47,1,4,1,75.1,440
23,1,1,10,51.29,90
38,0,0,19,71.42,91
20,1,0,2,88.19,276
40,0,2,12,57.09,389
20,1,3,4,57.98,91
31,1,2,4,69.59,391
70,1,1,23,40.7,323
63,1,3,18,58.55,320
39,0,4,2,59.64,479
52,1,0,23,78.37,96
62,0,3,9,45.31,198
52,1,3,18,37.74,201
29,1,1,9,38.1,395
47,1,2,5,39.11,417
35,1,1,19,50.85,70
58,0,2,3,71.98,326
50,1,4,14,31.67,378
25,1,2,20,36.61,161
34,0,1,3,86.99,126
50,1,2,20,74.44,317
39,1,3,21,90.43,123
34,0,2,4,57.61,88
58,0,1,20,50.63,78
47,0,4,21,93.3,339
31,1,0,16,62.23,188
27,1,0,8,85.24,110
34,1,2,11,58.09,120
36,1,3,12,81.39,279
19,0,3,4,30.96,368
30,0,4,5,73.19,333
29,0,2,14,61.67,303
42,0,3,2,89.98,383
59,1,3,18,73.93,299
60,0,1,10,77.0,425
44,1,0,14,57.28,215
61,1,3,17,98.98,415
66,1,4,14,47.47,194
33,1,2,15,53.69,95
24,1,3,3,63.18,125
69,1,3,9,56.94,338
33,1,1,20,95.41,161
50,1,0,21,72.05,212
57,1,3,14,56.53,354
50,0,1,13,32.79,92
29,1,2,22,63.73,341
27,0,0,6,97.01,405
18,1,4,6,45.24,71
54,1,1,6,35.83,371
21,1,0,12,70.98,124
20,1,3,23,38.3,334
30,1,3,13,77.1,104
55,0,0,9,65.44,91
56,1,0,12,89.61,388
57,0,4,12,98.23,392
50,0,3,1,65.45,215
34,0,0,11,74.0,270
64,0,2,8,53.43,233
53,1,1,9,45.84,315
24,0,4,12,43.36,499
49,0,1,7,39.86,424
33,0,2,21,93.0,239
46,1,2,11,34.3,69
53,0,4,13,60.0,360
41,1,3,1,57.39,327
28,0,0,23,86.6,67
50,0,4,10,52.16,294
59,0,2,11,87.68,52
36,1,0,2,37.09,247
65,0,0,16,72.95,66
23,0,3,20,38.86,190
62,0,1,2,93.71,77
66,1,1,4,52.39,305
39,1,4,13,93.56,202
29,1,4,11,45.41,140
25,1,0,18,61.85,420
33,0,3,22,43.35,374
31,1,1,3,93.83,219
54,1,2,14,63.68,173
70,1,2,2,77.11,256
58,1,4,13,81.81,66
43,0,1,16,97.49,55
33,0,1,11,93.6,293
57,0,3,6,61.12,362
58,0,3,6,57.04,218
40,1,4,4,47.86,170
47,0,4,15,69.87,74
48,0,3,19,82.82,282
49,1,3,3,60.91,481
63,0,1,7,92.96,153
26,1,1,22,86.23,424
45,0,1,6,45.2,483
41,0,1,9,37.15,300
38,1,2,17,59.97,448
46,1,0,4,90.15,96
42,0,1,9,65.96,351
33,0,0,1,30.21,190
18,0,1,19,32.67,454
59,0,4,18,69.75,328
43,0,3,18,93.01,121
39,0,1,3,71.66,232
47,0,3,18,39.79,58
70,1,2,21,59.01,181
24,1,0,12,94.25,84
61,0,3,16,59.09,428
48,0,0,7,50.15,305
43,1,2,19,77.91,122
31,0,1,18,57.99,284
56,0,2,13,52.73,363
25,0,3,4,48.88,305
67,1,3,23,73.08,249
37,1,2,18,66.48,97
49,1,2,20,85.85,339
